cabecalho,data_hora,imagens
"[SNCT] É hoje, a partir das 19h30, a cerimônia de abertura da 18ª Semana Nacional de Ciência e Tecnologia, no âmbito do IF Goiano, tem nova data. O evento vai ocorrer no canal de Youtube do IF Goiano. Para abrir o evento, teremos uma palestra com o professor Greiton Toledo de Azevedo, de Ipameri, que discutirá o tema;"" Nobel da Educação: Se não o professor, quem?"".O Greiton é um dos 50 finalistas do Global Teacher Prize (GTP), considerado o Nobel da Educação. Ele é o único brasileiro entre os finalistas e o Brasil nunca ganhou esse prêmio.#ifgoiano #snct2021 #evento",2021-10-05 13:53:00,1
"[EVENTO] Foram prorrogadas as inscrições doI Congresso Brasileiro de Comunicação Pública. O evento, on-line e gratuito, será realizado de 18 a 20 de outubro. Interessados na temática podem se inscrever até 15 de outubro.Na programação estão previstas palestras e painéis com os principais especialistas do país, além de 16 oficinas oferecidas por professores e profissionais com experiência na área. Nomes como Eugênio Bucci, Maria Helena Weber e Jorge Duarte estão entre os palestrantes. Acesse nosso portal e saiba mais. #comunicacaopublica #congressobrasileiro #inscrevase",2021-10-04 12:23:00,1
"[SNCT] A cerimônia de abertura oficial da 18ª  Semana Nacional de Ciência e Tecnologia, no âmbito do IF Goiano, tem nova data. O evento, que iria ocorrer na sexta-feira, 1, a partir das 19h30 no canal de Youtube do IF Goiano foi remarcado para a terça-feira, 5, no mesmo horário. O adiamento ocorreu em virtude da forte ventania, quedas de energia e consequentemente instabilidade no sinal de internet em várias regiões do Estado de Goiás.A cerimônia vai ocorrer lá no nosso canal no Youtube, no mesmo link divulgado anteriormente e a gente aguarda vocês na terça-feira, 5, às 19h30. #ifgoiano #snct",2021-10-01 23:31:00,1
"[EMPREENDEDORISMO] O IF Goiano promove, em parceria com a Fapeg, sobre o Programa Centelha. A live irá discutir mais sobre o programa, que visa estimular a criação de empreendimentos inovadores e disseminar a cultura empreendedora em Goiás. O evento irá ocorrer no canal de Youtube da Diretoria de Extensão do Campus Rio Verde, na segunda-feira, 4, a partir das 19 horas.O programa Centelha irá oferecer capacitações, recursos financeiros e suporte para transformar ideias em negócios de sucesso.Anota aí: Dia 04/10/2021Horário: 19hInscrição: https://forms.gle/ikHKuo8NBTCoM2LcATransmissão: Canal DIREXRIOVERDE no Youtube#ifgoiano #emperendedorismo #live",2021-10-01 19:22:00,1
"[É HOJE] Daqui a pouco iremos realizar a Cerimônia de Abertura da programação do IF Goiano na 18ª edição da Semana Nacional de Ciência e Tecnologia. Para abrir o evento, teremos uma palestra com o professor Greiton Toledo de Azevedo, de Ipameri, que discutirá o tema;"" Nobel da Educação: Se não o professor, quem?"". O Greiton é um dos 50 finalistas do Global Teacher Prize (GTP), considerado o Nobel da Educação. Ele é o único brasileiro entre os finalistas e o Brasil nunca ganhou esse prêmio.#ifgoiano #snct2021 #evento",2021-10-01 12:00:00,1
[ANIVERSARIO] Hoje é aniversário de Campos Belos. Temos orgulho de fazer parte dessa história. Esperamos seguir contribuindo com o desenvolvimento da cidade para torná-la cada vez melhor. #camposbelos #campuscamposbelos #ifgoiano #aniversariodecamposbelos,2021-10-01 11:00:00,1
"[EVENTO] Temos a honra de apresentar a VII Semana do Livro e da Biblioteca do IF Goiano! O tema desta edição é “Agenda 2030: fazeres e saberes científicos no contexto das mudanças climáticas"". A semana será 100% on-line e com emissão de certificado. Anote aí: 14/10/2021, às 19 horas, no canal do YouTube Bibliotecas IF Goiano.Em breve divulgaremos a programação completa!#ifgoiano #VIIsemanadolivroedabiblioteca #bibliotecasifgoiano#Agenda2030",2021-09-30 21:01:00,1
"[FEIRA AGROECOLÓGICA] Estamos na oitava edição da nossa feira on-line! Pessoal de Goiânia e região que desejar buscar produtos fresquinhos direto da fazenda podem fazer seus pedidos até 6 de outubro, com retirada na Reitoria do IF Goiano e outros locais da capital no dia 13.Encomende agora seus alimentos: https://bit.ly/3F2DgIB#feiraagroecológica #façamseuspedidos #produtosdafazenda",2021-09-30 20:30:00,1
"[ATIVIDADES PRESENCIAIS] Divulgamos hoje a Cartilha de Consulta Rápida para o Retorno das Atividades Presenciais na Instituição. O documento resume, de forma mais acessível e didática, as informações vigentes no Plano de Contingência para a COVID-19 e Protocolos de Retorno às atividades presenciais do IF Goiano. Lembrnado que o IF Goiano irá retomar, de forma gradual, suas atividades presenciais a partir do dia 4 de outubro. Para saber mais, acesse: https://bit.ly/3D2XCzD#atividadespresenciais #covid_19 #ifgoiano",2021-09-29 20:06:00,1
"[EVENTO] O IF Goiano está entre os realizadores do I Congresso Brasileiro de Comunicação Pública. O evento, on-line e gratuito, será realizado de 18 a 20 de outubro. Interessados na temática podem se inscrever até sexta-feira, 1 de outubro. Na programação estão previstas palestras e painéis com os principais especialistas do país, além de 16 oficinas oferecidas por professores e profissionais com experiência na área. Nomes como Eugênio Bucci, Maria Helena Weber e Jorge Duarte estão entre os palestrantes. Inscreva-se agora: https://bit.ly/39KDVjo#comunicacaopublica #congressobrasileiro #inscrevase",2021-09-29 15:26:00,1
"[SETEMBRO AMARELO] Durante todo o ano, o IF Goiano vem trabalhando as questões relacionadas à saúde mental. Neste mês falamos muito do Setembro Amarelo e as diferentes formas de prevenir o suicídio. Para finalizar a campanha, teremos uma Live musical amanhã, às 10 horas, pelo YouTube. Por meio da música, iremos falar sobre a valorização da vida de uma forma leve e reflexiva. Vamos cantar e reacender a chama da vida! Link para a live: https://www.youtube.com/watch?v=PIE0X13oDdc",2021-09-29 13:43:00,1
"[SETEMBRO AMARELO] Sabemos que reduzir danos - em se tratando do uso de diferentes drogas, sejam elas lícitas ou ilícitas - requer uma rede de atenção e cuidado para que a vida seja sempre a melhor escolha.O Programa Bem Viver do IF Goiano está à disposição para ouvir, apoiar e orientar todos(as) que assim o desejarem! #usodedrogas #setembroamarelo #avidaéamelhorescolha #bemviver",2021-09-28 18:35:00,4
"[SNCT] Na sexta-feira, 1, iremos realizar a Cerimônia de Abertura da programação do IF Goiano na 18ª edição da Semana Nacional de Ciência e Tecnologia. Nós teremos praticamente um mês de atividades e vamos começar com o pé direitor, lá no nosso canal no Youtube. Para abrir o evento, teremos, além da cerimônia, uma palestra com o professor Greiton Toledo de Azevedo, de Ipameri, que discutirá o tema;"" Nobel da Educação: Se não o professor, quem?"". O Greiton é um dos 50 finalistas do Global Teacher Prize (GTP), considerado o Nobel da Educação. Ele é o único brasileiro entre os finalistas e o Brasil nunca ganhou esse prêmio.#ifgoiano #snct2021 #evento",2021-09-28 14:08:00,1
"[III INTEGRA] Já submeteu sua proposta de minicursos/oficinas apara o III Integra? Destacamos que Minicursos/Oficinas serão ministrados nas manhãs (das 8h às 11h) de 01, 02 e 03 de dezembro de 2021 por meio do Google Meet. O prazo final para submissão de proposta é 17 de outubro. Podem submeter propostas membros da comunidade interna e externa ao IF Goiano.Para maiores informações e acessar o link do formulário de submissão, acesse o site do evento: https://eventos.ifgoiano.edu.br/integra2021Em caso de dúvidas, entre em contato pelo e-mail: integra@ifgoiano.edu.br .#ifgoiano #integraifgoiano #ensino #pesquisa #extensao",2021-09-28 13:02:00,1
[SETEMBRO AMARELO] Saiba o que dizer a uma pessoa que está precisando de sua ajuda. Você não está sozinho(a)! #SetembroAmarelo #Oquedizer,2021-09-24 16:30:00,3
[SERVIDORES] Que tal fazer parte da Comissão Interna de Saúde do Servidor Público? Arrasta para o lado e saiba como se candidatar e quais as atribuições da CISSP!#ifgoiano #segurançadotrabalho,2021-09-24 13:00:00,4
"Começou hoje a Semana Nacional da Educação Profissional e Tecnológica. O evento segue até o sábado, 25. no Centro Internacional de Convenções do Brasil (CICB) e marca o lançamento de pacote de ações do governo federal para a Educação Profissional e Tecnológica. Nós estamos com um estande com extensa programação em Brasília para demonstrar algumas das ações do IF Goiano.Haverá transmissão on-line, ao vivo, pelo canal do MEC no YouTube, no endereço: https://www.youtube.com/c/ministeriodaeducacao_MECPara saber mais e conferir a programação do IF Goiano no evento,, acesse nosso portal.#IFGoiano #RedeFederal #EducaçãoProfissional",2021-09-23 18:16:00,1
"Hoje é o Dia Nacional da Educação Profissional e Tecnológica. Fazemos parte de uma rede que começou em 1909, nossa primeira escola atua nessa modalidade desde 1953 e em 2008 nos tornamos parte dos Institutos Federais, que levam Educação, Ciência e Tecnologia para centenas de cidades espalhadas por todos os estados do Brasil.É muita história envolvida e muito amor por cada um que fez parte dessa caminhada.#ifgoiano #profept #educacaoprofissional #tecnologia",2021-09-23 12:48:00,1
[SETEMBRO AMARELO] Quer saber de que forma podemos ajudar? O Siass do IF Goiano e IFG preparou alguns conselhos. Arrasta para o lado e confira!#setembroamarelo #ifgoiano #siass,2021-09-23 12:28:00,4
Será que Goiás virou uma Air Fryer gigante?....#meme #ifgoiano #goiás #calor #forno #airfryer,2021-09-22 18:48:00,1
[SETEMBRO AMARELO] Chegou a vez dos nossos estudantes prestarem sua solidariedade. Você não está sozinho!#setembroamarelo #empatia #ouçamais #julguemenos #ofereçaapoio,2021-09-22 17:36:00,1
"[RETORNO PRESENCIAL] O IF Goiano se prepara para retomar suas atividades administrativas e acadêmicas presenciais de forma gradual e segura. Portaria divulgada hoje pela Gestão explica as regras para esse retorno. E para tirar todas as dúvidas dos servidores(as), será realizada uma live na sexta-feira, 24, às 8 horas, no canal oficial do IF Goiano no YouTube. Estudantes também estão convidados(as)!Saiba mais sobre o assunto: https://bit.ly/2XHqoa0 Acesse o link para a live: https://www.youtube.com/watch?v=9ZVTLOmxD_Y #retornopresencial #retomadadasatividades #live",2021-09-22 14:02:00,1
"[PESQUISA] Olá pesquisador, você já formou a sua equipe exclusiva e preparou o projeto para o edital mais importante da ciência brasileira? Para se preparar melhor, hoje tem uma live, a partir das 19 horas, no Youtube da Diretoria de Extensão do Campus Rio Verde.   Sabia que neste ano o Edital Universal do CNPq irá financiar 250 milhões de reais em projetos? É o maior valor da história do Edital.     Mas fique atento, ocorreram muitas mudanças na estruturação do projeto, na composição da equipe executora e em vários outros itens importantes do Edital.  Mas não se preocupe, venha participar da live que vai trazer orientações relevantes de como adequar seu projeto visando especificamente a Chamada Universal CNPq/MCTI/FNDCT Nº 18/2021. Um bate papo com pesquisadores experientes na temática e com vários projetos aprovados ao longo da carreira.   InscriçãoVocê poderá participar diretamente na sala de transmissão, tirando a suas dúvidas e batendo um papo com os palestrantes e demais participantes, bastando se inscrever antes. Acesse nosso portal e confira o link. Assista pelo youtubeCaso não queira participar na sala de transmissão você poderá assistir pelo link: youtube.com/direxrioverde#pesquisa #cnpq #ifgoiano",2021-09-21 13:37:00,1
Vídeo gravado por servidores(as) do IF Goiano em função do Setembro Amarelo.,2021-09-20 17:21:00,1
"[SETEMBRO AMARELO] Como ajudar alguém com pensamentos suicidas? Ofereça apoio, julgue menos e ouça mais.  #setembroamarelo #empatia #ofereçaapoio",2021-09-17 16:11:00,4
"[ENADE] O Exame Nacional de Desempenho de Estudantes (Enade) está marcado para 14 de novembro e o IF Goiano está preparando uma série de medidas para incentivar os estudantes a participarem. Nesta edição fazem a avaliação alunos dos cursos de Análise e Desenvolvimento de Sistemas, Ciência da Computação, Ciências Biológicas, Gestão da Tecnologia da Informação, Matemática, Pedagogia, Química e Sistemas de Informação.Não fazer o Enade direito implica em consequências para o estudante e para a Instituição, sabia disso? Uma delas é, simplesmente, não conseguir pegar o diploma. Bate na madeira, né? Segue o fio para entender mais sobre o assunto. E para saber o que o IF está preparando para você, veja a matéria completa: https://bit.ly/3AjNlhg#Enade #ParticipedoExame",2021-09-16 19:47:00,4
"[#TBT] Como parte do projeto de ensino das disciplinas de língua Inglesa e Portuguesa, Halloween no IF Goiano, a professora Ana Alice dos Passos Gargioni propôs o trabalho com diversos gêneros textuais que contemplaram manifestações literárias e artísticas dos discentes. Como parte das atividades trabalhadas, houve desfile de fantasias dos estudantes do Ensino Médio e uma sessão de filme de terror durante a noite para estudantes e convidados. O evento foi um sucesso graças a colaboração dos servidores e participação e empenho dos estudantes....#ifgoiano #tbt #ipameri #campusipameri #halloween #fantasia #terror",2021-09-16 12:00:00,1
"[LICITAÇÃO] Iremos promover nessa quinta-feira,16, palestra sobre fiscalização de Contratos de terceirização comentando a perspectiva de acordo com a nova Lei de Licitações e Contratos Administrativos. O evento vai ocorrer dia 16 de setembro de 2021, entre 14 e 17h30. Para participar, acesse o nosso canal no Youtube.#ifgoiano #licitação",2021-09-15 20:39:00,1
